0,GearTorque_1,GearTorque_2,GearTorque_3,GearTorque_4,GearTorque_5,GearTorque_6,Joints_1,Joints_2,Joints_3,Joints_4,Joints_5,Joints_6,RobotPositions_1,RobotPositions_2,RobotPositions_3,RobotPositions_4,RobotPositions_5,RobotPositions_6,MeasuredPositionsLeica_1,MeasuredPositionsLeica_2,MeasuredPositionsLeica_3,MeasuredPositionsLeica_4,MeasuredPositionsLeica_5,MeasuredPositionsLeica_6
430,153.75798,-128.88388,-235.0056,-43.26249,-158.98128,34.988106,148.63351,-87.29302,138.50417,57.264065,-28.400784,-50.21456,451.99809783935535,624.0003625488278,3750.0002661132826,99.9988764570104,-19.999026040923617,-109.99939395814788,-4237.857799964839,1752.974084274233,-380.03055512891376,-31.65701815862773,-87.51061167494576,-147.19832987648272
431,-53.657913,51.264378,-190.80504,9.21389,18.188547,-15.735477,145.42511,-71.625656,117.322624,62.419453,-23.780575,-58.620266,0.0014778166386531,623.9918469238279,3749.998626708985,100.00147510520436,-20.000232010001323,-110.00074680327224,-4364.167063369112,1319.0460977448408,-367.9144969326805,-31.362195915548103,-87.51930358997438,-147.4867864172018
432,-903.9021,1703.8512,-2672.0828,33.079994,370.05133,-228.55804,143.51152,-56.94768,92.964714,83.642746,-19.47839,-82.73827,-451.9989483642577,623.9989752197263,3749.998889160158,100.00044467843928,-20.000227948221507,-110.00039916932604,-4490.402427561755,885.1166325436196,-355.97721962748824,-31.474469871360327,-87.51857980310437,-147.37919260095293
433,-884.0333,-1709.5068,-3396.5442,113.09202,-84.33042,-256.21954,140.04506,-70.13615,82.107414,140.72858,-26.59433,-145.31424,-451.9990452575684,-0.0008281168985337,3749.999794921877,100.00056751061314,-20.00035740907111,-110.0003508352205,-4355.223000808687,862.6255436945568,252.30306732731785,-31.66212818714921,-87.51926897565376,-147.19035202305437
434,-749.3424,-2428.5007,-3137.927,191.41754,-40.731888,-264.10956,136.49391,-71.60416,56.469143,162.06299,-49.1916,-171.53815,-451.9983248901367,-624.0065093994144,3749.999720458984,100.00097560752216,-20.000172327847277,-110.00032573800311,-4219.99072234953,839.9061485733216,861.0333992005066,-31.78379690475078,-87.5297489911236,-147.05121112960688
435,1099.977,-3967.8467,-2489.3364,-471.44724,771.3787,227.09839,136.61598,-92.49132,80.91228,160.89796,-45.85793,-169.85542,-0.0002889437421799,-623.9972137451172,3750.001785888673,99.99981571206357,-20.000121907722612,-109.99996936829794,-4093.5788187121416,1273.919927873415,848.9570097450895,-32.04832717644102,-87.5202569443116,-146.79461183652182
436,1172.412,-6152.7266,-2113.6345,328.24905,-105.39201,-347.4036,136.8261,-112.2462,96.87133,161.77827,-49.519497,-171.23544,452.0005364990233,-624.0019680786136,3750.000799560544,100.00025974257828,-19.999988994433146,-110.00007259343866,-3967.303373156895,1707.8298236732742,837.1389798801788,-31.655868528264364,-87.51615368317721,-147.18052066058627
437,110.53081,-473.4314,-338.3267,-46.97559,80.94625,30.511894,142.88074,-110.369835,123.32499,136.02817,-27.700886,-139.34657,452.0021255493165,0.0050530450907535,3749.9952526855454,99.99878868192776,-19.99914707071068,-110.00027355171636,-4102.486517367587,1730.593811376984,228.28488273299268,-31.93887619833486,-87.5109402491372,-146.90778370476198
438,1103.5721,1425.3673,-2594.5938,-292.56378,-979.92487,236.9391,146.4802,-65.21205,118.07499,51.6455,-28.283438,-45.759613,-0.0001926289574169,779.9985305786139,3749.999290771484,99.99984088776804,-19.999579887701564,-109.99996536076132,-4397.776315927873,1324.540202841712,-520.1226207861904,-31.612189625440028,-87.51267848096754,-147.2355176627509
439,-959.86304,2393.4607,-2789.3997,33.814774,400.6219,-213.07953,143.95975,-48.649776,86.72553,78.42161,-20.153568,-76.90209,-564.9980770874025,780.0003601074219,3749.998248291015,100.00042411740944,-20.00020240925309,-110.00045001948055,-4555.816864094493,782.1995042328732,-505.0284290250611,-31.459282551626504,-87.52026323034278,-147.39545066208856
440,-825.62775,-1346.3314,-3706.1333,197.07744,-147.57922,-255.62259,139.84738,-65.27691,75.17341,143.45168,-28.112513,-148.42216,-564.9992544555665,-0.001574606876311,3749.999689941405,100.00054687385862,-20.00016533875397,-110.00023803614047,-4386.838018031763,754.0764918862324,255.29970903985995,-31.66099659430333,-87.52442040459078,-147.1912156144947
441,-937.6235,918.77234,-3279.0552,188.92651,-40.796413,-246.26198,135.61761,-62.72788,36.54302,165.1797,-59.56866,-176.33456,-565.0003302001952,-780.0007156372068,3749.999514160156,100.00055854676576,-20.00019787749904,-110.0002544783247,-4217.854718886349,725.9615792827714,1016.6901302883384,-31.59512308957173,-87.53944313348646,-147.239493240998
442,-478.79504,-1447.9658,-898.36066,-166.77464,310.5057,95.988014,135.4792,-91.188065,72.64476,163.93527,-52.168457,-174.02795,-0.0001532411274183,-779.9963568115236,3749.9972167968754,99.9995377351952,-19.99992300896877,-110.0000416566658,-4059.9229656087946,1268.3000343031554,1001.3030345269668,-31.97381721204433,-87.52511263651509,-146.87215059658934
443,-274.29742,-1284.3256,-434.5399,49.66239,-42.56509,-49.16436,135.20319,-115.27696,91.59136,165.18413,-57.056263,-176.01053,564.9997052001952,-780.0040548706054,3749.998037109375,100.00060718542004,-20.00008875818569,-110.00012008672168,-3902.007830311979,1810.5870118099203,986.409149279633,-31.612180737602,-87.52090562606604,-147.22288451087584
444,856.1239,-7217.196,-2514.4119,-328.7244,535.22284,205.8053,143.54271,-116.37391,126.97222,138.21762,-29.868525,-141.68948,565.0021154785159,0.0013182448074326,3749.998298339844,99.99964229763508,-19.999819715232054,-110.00011497416278,-4070.919087596178,1839.0516390907485,225.2464229288092,-31.97628959407604,-87.51265320167268,-146.87429841442133
445,1312.4906,2444.2195,-2247.8896,-304.84296,-731.7601,269.2353,147.5232,-58.276993,117.86646,44.722622,-33.214504,-36.707214,-0.0003991666360843,935.9988064575194,3750.000971679689,99.99969638693524,-19.999481773721527,-109.99981284900434,-4431.650168777095,1329.9982826786286,-672.0578776020393,-31.328547237531925,-87.51913970976938,-147.52001560749986
446,-155.60336,548.73627,-432.5427,20.712324,37.37404,-34.743702,144.36377,-40.28788,79.18585,76.69597,-20.640238,-74.79239,-677.9958779907228,935.9947470092776,3749.9947277832025,100.00132385252977,-20.00016984016896,-110.00098373456058,-4621.258317408975,679.2688452351242,-654.2265276395133,-31.438294259349604,-87.52769744708806,-147.425347141633
447,-752.6964,-980.8408,-3493.4663,136.08388,-156.803,-214.69661,139.66823,-60.22761,67.58123,146.31389,-30.091417,-151.72803,-677.999527282715,-0.0017029777826246,3749.999736328124,100.00044715805632,-20.000128126290004,-110.00017894674448,-4418.405591389815,645.5667066947987,258.2780790661399,-31.650686544537443,-87.52782357520621,-147.20435274868473
448,-1022.1702,-3448.4243,-3403.653,242.41066,-46.510475,-253.91112,134.3374,-88.94302,63.137177,166.34901,-58.918262,-177.52397,0.0008848661721458,-936.0032049560546,3749.999083251953,100.00063629020104,-20.00010842349247,-110.00029590534965,-4025.97974095846,1262.626887053002,1153.5633372266416,-31.79722511480167,-87.52690677996144,-147.0302859737147
449,-923.07007,-6337.2563,-2359.8323,415.7838,-98.76615,-299.59555,133.20866,-117.08341,85.08316,168.14531,-64.74292,-180.16809,678.0000570678714,-935.9994995117188,3749.997719726563,100.00014575949513,-19.999948987971283,-110.00020057675944,-3836.608749665309,1913.5118631826797,1135.7303993253297,-31.534960265656807,-87.51992423240311,-147.29251940012912
450,72.60417,-709.758,-204.69893,-33.00478,52.04467,18.040028,144.34525,-122.7496,130.22318,140.69446,-32.76065,-144.43999,678.0059280395511,0.010648249243386,3749.9911755371086,99.99829818760784,-19.9993880838961,-110.00088722224298,-4039.344077828989,1947.5668676278576,222.1819477181794,-32.04992655216026,-87.50710971757078,-146.7947848361782
451,181.98665,498.69235,-299.9406,-38.192604,-146.50127,27.57686,148.55348,-51.022766,116.702866,40.37184,-38.028378,-30.236126,-0.0002451284156904,1091.9999951171872,3750.0001049804696,99.9991545869064,-19.99905922880377,-109.99965579957473,-4465.557136196404,1335.4727527980974,-824.2103170009075,-31.405756435690208,-87.52310320335413,-147.45295435269887
452,-1053.3528,3980.534,-2747.1946,52.26227,269.30392,-237.92595,144.72983,-31.729433,70.16067,78.29303,-20.817713,-76.255714,-790.9974276733396,1091.9994836425776,3749.997896728514,100.00060401832128,-20.000243199301742,-110.0005852130894,-4686.677393792693,576.384490930771,-803.4174750504145,-31.4733434287302,-87.52431401407075,-147.388062787806
453,-822.2564,-477.64706,-3534.1995,208.54887,-126.18225,-275.5763,139.50516,-54.857025,59.10197,149.24283,-32.635883,-155.17638,-790.9991903686523,-0.0025251482303428,3749.999354248048,100.00053039379308,-20.00009018044077,-110.00026103834128,-4449.952114070999,537.1111318731276,261.2258259289594,-31.774046277650264,-87.5309598585323,-147.0763769595477
454,-900.2295,-3073.601,-3190.2573,297.9014,-141.01825,-272.01355,133.19116,-85.52062,51.82863,168.31795,-66.3958,-180.5626,0.0009389972562257,-1092.003313598633,3749.99880493164,100.00055507556456,-19.999963236303884,-110.00027755750072,-3992.265608534349,1256.96461105873,1305.952605375727,-31.47521477928549,-87.52643696062455,-147.34944709061872
455,-1103.1224,-6050.7456,-1942.6001,387.6263,-128.7801,-252.88905,130.70508,-117.63773,77.270294,170.99765,-72.60717,-183.92596,791.0008694458011,-1092.001616210938,3749.9985656738263,100.00028087605004,-19.999912261916336,-110.00021366138058,-3771.120994765724,2016.417069903028,1285.072180475977,-31.45819174031066,-87.52171869434478,-147.36413032328073
456,353.1195,-4058.0498,-1187.4653,-174.44351,270.75113,96.76279,145.33841,-129.51126,133.02805,143.19487,-36.485386,-147.3612,791.0016561889654,0.0051281905162613,3749.997598876953,99.99927608632449,-19.999715201757283,-110.0001047506694,-4007.801730642317,2055.996097232012,219.2129752431713,-32.01985463177009,-87.51098428869895,-146.83014135010407
457,1080.0466,3985.6987,-1773.3564,-249.10663,-821.137,209.65009,149.57076,-43.63937,114.61547,37.713383,-42.38164,-25.52005,0.0006073903573502,1248.0000891113282,3749.999619140625,99.99979278504138,-19.999605636726123,-109.99999839604556,-4499.376150290645,1340.9065348661925,-976.211520168024,-31.106363104995932,-87.52499401761679,-147.7486207520271
458,-963.1784,4039.731,-2753.7986,61.65611,268.05258,-297.73438,145.06297,-22.705782,59.217667,83.598076,-20.776705,-81.713165,-903.997351989746,1248.0012957763672,3749.997271728515,100.00054935320595,-20.00025166717768,-110.00059089566489,-4752.150379402545,473.51662514085376,-952.7092899601764,-31.47981676039777,-87.52318635974669,-147.38506951195978
459,-526.3164,-193.30913,-2189.608,92.46037,-27.909477,-175.30588,139.35606,-48.941456,49.314564,152.20566,-35.941853,-158.76752,-903.9983441162112,-0.0019501341765862,3749.998222656251,100.00066119955278,-20.000299035457463,-110.00050426314742,-4481.590134942554,428.5762433983869,264.23595833186454,-31.815161159985795,-87.53390439596923,-147.03717342025683
460,-1182.193,-2308.8286,-2995.9192,257.2481,-159.83885,-266.13922,132.04144,-80.25616,37.302105,169.94911,-75.32302,-183.34666,0.0012205903438098,-1248.003593749999,3749.99889038086,100.00056678659128,-20.00003888129848,-110.00024612366012,-3958.502915236292,1251.3690681860485,1458.3422419819858,-31.381211381723077,-87.53266963159352,-147.44182761550258
461,-948.55585,-5860.8975,-1652.291,314.2304,-121.88547,-298.94785,127.483536,-116.86744,67.94395,174.07022,-80.79249,-187.40215,904.0008087158204,-1248.000139160156,3749.9983813476542,100.00027057561208,-20.00011219064431,-110.00030723481166,-3705.751145635068,2119.3280876388526,1434.4069897378004,-31.40390089698034,-87.5227196744099,-147.41319464000838
462,723.7724,-1624.1345,-2074.8887,-385.42316,431.49304,240.03621,149.01984,-88.33365,101.94704,129.46185,-31.653065,-130.17357,0.0009429124127829,0.0009516056009124,3999.997989501952,99.99970489737228,-19.99980076630678,-110.00013679405974,-4462.567644395619,1366.2032177790288,294.83723811804646,-32.00923869091416,-87.52738614349327,-146.83627039229586
463,971.3936,-3913.5696,-2222.7087,-433.2707,555.04175,216.24046,150.99084,-90.150314,111.209854,117.643845,-29.088652,-115.816475,113.00101383209228,156.00144401550298,3999.99803955078,99.9995779431363,-19.999685925018696,-110.00005645654662,-4464.84236955767,1480.2495928852122,139.58322156554593,-31.88516365271444,-87.51780101232872,-146.96046421912644
464,-937.6603,-1331.1276,-3260.5476,99.599655,674.62067,-266.58423,150.05037,-85.462524,106.16944,118.62809,-28.47985,-117.321495,0.0020825096143471,156.00000068664554,3999.999302978516,100.00026050502292,-20.00012308202523,-110.00033615035498,-4496.567346082783,1371.8625955778116,142.6672396497006,-31.663232644404832,-87.51860572712499,-147.18300395572612
465,-662.31805,-975.1416,-3211.0454,59.636787,741.06396,-276.05927,149.2191,-80.87717,100.828735,120.27073,-28.17228,-119.515434,-112.99866451263424,156.00058959960936,3999.998994140624,100.00029407297704,-20.000300007858684,-110.00033428009378,-4528.127973050517,1263.3743915350933,145.67094784803632,-31.659317365629697,-87.51723496205499,-147.18496186416402
466,-284.50198,-1307.3225,-1498.1425,22.58644,-55.916714,-90.936264,148.24393,-83.595665,96.70965,130.69736,-31.396166,-131.83272,-113.00077606201177,0.0014605365973739,4000.0020166015615,100.00051643626992,-20.000595118085258,-110.00003833659942,-4494.3877806855135,1257.6354795842508,297.7274651318825,-31.720148921048075,-87.51578892948247,-147.12701449550917
467,-971.74634,-3314.986,-3277.509,64.2788,-137.44745,-197.65231,147.25694,-85.49841,91.80413,138.89665,-35.516228,-141.8463,-113.00231441497802,-156.0023571014403,4000.004006347657,100.00076817133652,-20.0005194479639,-109.99979797248636,-4460.598038702468,1251.9966674062568,449.9542322664994,-31.68989013719208,-87.52306957975863,-147.1583485139745
468,1077.0851,-3816.652,-2514.4705,-446.80377,-204.23322,245.61646,147.9756,-90.33074,96.96047,137.9333,-35.748688,-140.5616,-0.0006291901418899,-155.997137298584,3999.999659423826,99.9997762678967,-20.000146656357263,-109.999965438892,-4428.939773873452,1360.3870059051042,446.9242970603336,-31.82869704994491,-87.5275249052304,-147.02525083167313
469,836.6981,-4047.3335,-2366.691,-471.97507,-194.59636,250.13927,148.79106,-95.216896,101.745514,137.29839,-36.36934,-139.66096,112.99838573455804,-155.9995182800293,4000.0007006835926,99.99975540153434,-19.99997878121128,-109.99973674741278,-4397.399877331052,1468.921485212078,443.921118640525,-31.838470724424067,-87.52272033345159,-147.01457559326448
470,877.9222,-2076.535,-2318.319,-352.8377,526.84924,210.07275,149.89905,-93.15608,106.849785,128.7062,-32.26591,-129.03838,113.00202182769776,0.0017032512579953,3999.9964709472665,99.99956123928082,-19.999642224158563,-110.0002867495319,-4430.987356351051,1474.6410412201535,291.8166031581978,-31.95562387824473,-87.5254467103523,-146.88806283898543
471,873.9745,-1532.0789,-2153.2483,-439.59247,420.89398,240.81866,153.20343,-90.78786,119.709625,103.746544,-28.179081,-98.9434,226.00185035705567,312.0011520385744,3999.9964208984375,99.99975906804372,-19.99971769198452,-110.00029918571106,-4467.067674229544,1594.3887196853868,-15.491707958196528,-31.820841280940904,-87.5175746763207,-147.02555936812638
472,-662.2955,-929.44507,-3016.0583,132.1554,397.3232,-260.4451,151.06667,-81.71119,109.60049,105.574066,-26.621246,-102.14629,0.0014183736246968,311.9995428466799,3999.999450683593,100.00024288144924,-20.00005100386838,-110.0002482981335,-4530.387073263614,1377.499869084619,-9.377927186478606,-31.621856969349636,-87.52045053867263,-147.2281842868499
473,-46.86644,-18.77386,-230.44426,4.8688664,38.169292,-19.797749,149.3942,-73.04662,98.40811,110.62775,-25.984795,-108.616714,-225.99189186096183,312.0010202026368,3999.99306640625,100.0017057418135,-20.0010992337172,-110.0018057250539,-4593.460156034804,1160.5208658923873,-3.4414516804342363,-31.62709146256018,-87.51719762742442,-147.21621885506224
474,-897.98157,-2591.9783,-3366.9126,29.309637,-123.82467,-205.55511,147.55428,-78.898254,91.112015,132.37804,-31.489552,-133.97998,-226.00070564270015,-0.0001556142310613,4000.001729736329,100.00046104567237,-20.0004284168359,-110.00002742611667,-4525.947294889677,1149.2043202048044,300.7337445065161,-31.683116418821903,-87.51264623602512,-147.1614341942317
475,-667.4467,-3090.313,-3331.6902,53.728,-41.29472,-199.13075,145.6736,-81.673355,80.533485,146.2421,-40.481075,-151.24171,-226.00115699768068,-312.0029118347168,4000.001844482424,100.00076843450124,-20.000348293474342,-110.0000077061827,-4458.388131558843,1137.8768410669754,605.1093213665133,-31.763480737608827,-87.52159389126274,-147.08117040213875
476,91.199356,-370.68384,-255.29704,-36.35913,64.26192,20.346184,146.91798,-91.47423,91.21285,144.44284,-40.466824,-148.89738,-0.0037886011879891,-311.9945938110351,4000.000361328127,99.9991182708376,-19.999618597052987,-109.9993552398331,-4395.020007408859,1354.8387295658242,599.0813605688508,-32.05359136882871,-87.52412224123046,-146.78892310262992
477,157.03014,-947.8114,-432.5084,-81.53714,-36.842422,47.04296,148.5256,-101.32458,100.22759,143.50241,-42.087605,-147.6712,225.9941350555419,-311.99933319091787,4000.00276245117,99.99961483020772,-19.99999885554029,-109.99924442289247,-4332.046633712291,1571.7548072012748,593.1670340707285,-31.87209512740268,-87.52330758903207,-146.97767829265698
478,668.8897,-1759.766,-1626.7415,-224.21452,354.2621,128.0707,150.9031,-98.10367,111.4299,128.44138,-33.25836,-128.44449,226.0020470428467,0.0029049771509016,3999.9959082031255,99.99947602046514,-19.99962399914421,-110.0003243238323,-4399.44909449461,1583.1321310689125,288.7957531293598,-31.977002111812684,-87.52298446478986,-146.86715524549066
